customer_id,product_category,product_price,quantity,total_purchase_amount,payment_method,customer_age,returns,customer_name,age,gender,churn,date_of_purchase,time_of_purchase
20898,Clothing,251,4,2086,Credit Card,45,0.0,Jeffrey Duncan MD,45,Male,0,2020-09-16,05:03:55
20824,Home,168,4,1150,Crypto,38,1.0,Jillian Fisher,38,Female,0,2020-12-21,18:25:35
38132,Clothing,382,3,3141,Credit Card,56,0.0,Kenneth Fleming,56,Female,0,2022-05-04,00:58:08
27926,Books,446,4,4606,PayPal,29,1.0,Keith Harrington,29,Female,0,2022-04-04,19:41:21
27144,Home,380,2,3786,PayPal,32,1.0,Mark Vazquez,32,Male,0,2022-12-28,22:14:14
3191,Clothing,195,5,4477,Credit Card,50,0.0,Benjamin Martin,50,Female,0,2022-08-09,12:46:30
39778,Books,370,5,1661,PayPal,33,1.0,Kendra Robinson,33,Female,0,2020-08-01,14:53:50
32250,Clothing,377,5,4410,Credit Card,26,1.0,Brent Montgomery,26,Male,0,2021-08-17,22:59:48
40410,Home,418,3,565,Credit Card,55,0.0,Bonnie Hill,55,Female,0,2023-06-11,05:44:10
43943,Books,275,1,2164,Credit Card,61,1.0,Kelly Farley,61,Male,0,2023-08-30,19:15:09
9013,Home,150,3,1408,PayPal,35,1.0,Sonya Caldwell,35,Male,0,2023-03-14,12:58:42
32804,Books,47,2,4463,Credit Card,24,1.0,Michelle Mack,24,Female,0,2021-05-25,00:16:15
47414,Electronics,328,4,2301,PayPal,49,0.0,Kevin Reynolds,49,Female,0,2020-06-20,19:04:21
591,Books,121,5,1299,Credit Card,62,1.0,Olivia Wise,62,Male,0,2023-08-01,02:54:54
19549,Clothing,96,4,3772,PayPal,41,0.0,Megan Miller,41,Female,0,2020-05-09,06:02:42
39949,Clothing,289,5,1535,Credit Card,27,1.0,Tara Smith,27,Female,0,2021-01-19,12:25:44
13905,Electronics,450,2,3345,PayPal,62,0.0,Chelsea Mann,62,Male,0,2023-06-14,10:12:38
29841,Books,267,3,1089,Cash,29,1.0,Ashley Pace,29,Female,0,2021-05-31,08:58:38
14497,Home,118,5,1142,Cash,25,1.0,Joel Hess,25,Female,0,2022-03-01,10:41:06
14899,Books,320,2,945,PayPal,33,0.0,Valerie Edwards,33,Male,0,2021-02-06,23:04:20
20870,Books,134,2,4881,Cash,22,1.0,William Weaver,22,Female,0,2021-12-04,14:49:11
9254,Home,13,5,2716,Credit Card,50,1.0,Kevin Roberts,50,Male,0,2022-05-24,20:43:11
11372,Books,210,5,3235,Credit Card,54,0.0,Jermaine Myers,54,Male,0,2021-01-05,01:34:11
22466,Home,154,1,2432,Credit Card,25,1.0,Michelle Hendricks,25,Male,0,2021-04-12,21:07:41
13521,Clothing,298,3,591,PayPal,21,1.0,Autumn Vincent,21,Female,0,2023-07-19,00:51:40
35413,Books,476,2,1497,PayPal,69,0.0,Mike Bond,69,Male,0,2020-11-07,20:24:16
27762,Electronics,309,3,4062,Credit Card,59,0.0,David Jefferson,59,Male,0,2020-02-21,14:39:48
42569,Books,29,3,1128,Credit Card,70,1.0,Kyle Blake,70,Female,0,2020-01-14,17:27:40
211,Books,286,5,406,Credit Card,27,0.0,Michael Kaufman,27,Female,0,2021-03-19,22:21:01
42941,Clothing,116,1,2284,Credit Card,18,0.0,Katrina Young,18,Female,0,2022-01-22,04:18:57
6729,Electronics,163,3,4720,PayPal,55,1.0,Margaret Vazquez,55,Male,0,2023-02-28,21:57:50
40092,Clothing,438,5,4245,Credit Card,20,1.0,Crystal Sandoval,20,Female,0,2021-01-01,23:30:59
6896,Books,232,3,2293,PayPal,30,1.0,Angela Watkins,30,Female,0,2023-09-11,17:42:56
37226,Books,88,4,810,Cash,41,1.0,Paula Pratt,41,Male,0,2020-03-25,04:12:38
15153,Electronics,95,3,4847,Crypto,52,1.0,Steven Spencer,52,Female,0,2022-11-17,21:20:35
483,Home,160,3,663,PayPal,49,1.0,Monique Nash,49,Male,0,2020-10-23,15:07:31
22147,Books,178,1,4528,Cash,52,0.0,Sara Hernandez,52,Male,0,2020-07-30,15:26:56
28401,Electronics,308,2,1170,PayPal,46,0.0,Eric Patel,46,Female,0,2021-03-03,00:10:21
10690,Books,173,2,2210,PayPal,42,0.0,Shannon Mann,42,Female,0,2022-11-13,11:00:32
3156,Electronics,364,5,3152,Credit Card,22,1.0,Carlos Guzman,22,Female,0,2022-05-18,17:00:21
31131,Electronics,303,3,3733,Credit Card,66,0.0,Rebecca Morrison,66,Female,0,2022-12-14,12:59:58
37483,Electronics,267,3,5050,PayPal,38,0.0,Craig Alvarez,38,Female,0,2020-10-01,16:13:10
25804,Electronics,394,3,4950,Crypto,27,1.0,Thomas Wilson,27,Male,0,2023-01-26,10:51:59
4924,Books,75,1,3276,PayPal,24,0.0,Sara Stewart,24,Female,0,2021-04-03,08:54:52
41201,Electronics,483,3,3508,PayPal,44,0.0,Jose King,44,Female,0,2023-07-11,04:14:49
25742,Electronics,386,3,5238,Crypto,53,1.0,Amber Chan,53,Female,0,2022-01-04,06:50:07
26694,Home,217,5,2710,Cash,43,0.0,Ryan Myers,43,Male,0,2022-07-10,07:04:18
9030,Home,450,1,4242,PayPal,27,0.0,Katherine Fisher,27,Male,0,2022-12-02,14:14:36
35381,Electronics,275,5,2097,Cash,59,0.0,Rachel Terry,59,Female,0,2020-07-16,11:31:46
6773,Books,154,4,2226,Credit Card,42,1.0,Roger Ross,42,Male,0,2021-07-31,23:43:46
40274,Electronics,151,4,2019,Credit Card,36,1.0,Briana Walter,36,Male,0,2021-07-27,20:05:41
9472,Books,194,2,3217,Credit Card,36,0.0,Amber Ramirez,36,Male,0,2020-07-08,11:35:45
28627,Books,94,3,3402,Crypto,56,0.0,Justin Smith,56,Female,0,2023-01-18,08:10:48
28345,Electronics,281,4,3284,PayPal,46,0.0,Tracy Parker,46,Female,0,2023-03-29,15:01:30
42213,Home,193,3,2835,PayPal,43,1.0,William Zuniga,43,Male,0,2022-12-27,07:37:44
30748,Books,332,5,641,Credit Card,31,0.0,Krystal Hunter,31,Male,0,2020-03-05,16:43:03
26804,Clothing,121,3,4350,Crypto,36,1.0,Karen Nguyen,36,Female,0,2021-10-08,20:39:29
35496,Books,36,5,4055,Credit Card,69,0.0,Casey Montes,69,Male,0,2022-06-15,10:18:05
41636,Books,176,2,4913,Crypto,19,1.0,Vickie Greene,19,Female,0,2020-12-01,15:10:59
12306,Clothing,224,4,1178,Credit Card,58,1.0,Frank Anderson,58,Female,0,2021-06-30,00:14:33
37030,Books,140,5,2213,Cash,70,0.0,Diana Knapp,70,Male,0,2021-12-17,06:51:23
26437,Books,489,1,2316,PayPal,59,1.0,Luke Davila,59,Female,0,2021-10-26,21:07:41
25093,Electronics,84,1,1548,Cash,50,0.0,Gloria Johnson,50,Female,0,2022-06-08,22:40:22
28998,Clothing,50,4,3941,Credit Card,24,0.0,Jonathan Crawford,24,Male,0,2023-02-28,15:55:50
48516,Home,310,3,2171,Credit Card,26,1.0,Carol Richardson,26,Male,0,2021-03-02,12:22:14
40010,Clothing,323,5,2722,Cash,61,1.0,Karen Jenkins,61,Female,0,2023-06-23,10:18:11
32241,Home,475,2,4844,Credit Card,21,0.0,Benjamin Rhodes,21,Male,0,2020-06-18,22:00:11
48361,Clothing,124,3,704,PayPal,63,1.0,Jean Holland,63,Male,0,2023-06-07,23:18:53
42845,Books,218,5,1523,PayPal,36,1.0,Mark Grimes,36,Male,0,2020-10-27,16:22:26
23975,Books,196,3,2110,Credit Card,21,0.0,Geoffrey Small,21,Male,0,2022-03-25,07:59:55
42847,Electronics,88,3,3542,Credit Card,35,1.0,Mary Johnson,35,Male,0,2023-04-16,05:08:16
25233,Books,471,5,1447,Credit Card,58,1.0,Teresa Clark,58,Male,0,2022-04-25,23:51:26
18468,Books,278,1,3011,Cash,68,0.0,Sharon Brown,68,Male,0,2023-07-12,19:50:10
7713,Books,498,3,774,PayPal,64,0.0,Kayla Taylor,64,Male,0,2021-01-15,12:27:06
37678,Books,345,1,4783,PayPal,50,0.0,Sara Rogers,50,Male,0,2022-10-09,10:26:32
31712,Electronics,17,4,4880,PayPal,70,1.0,Patricia Stephens,70,Male,0,2023-05-12,03:32:58
47237,Clothing,79,3,2112,Credit Card,51,0.0,Richard Riley,51,Female,0,2023-02-23,23:02:03
44215,Home,396,5,352,Credit Card,36,0.0,Shawn Thomas,36,Male,0,2020-02-13,09:17:50
24031,Home,38,2,1225,Credit Card,37,1.0,Hayden Taylor,37,Female,0,2021-12-04,08:55:07
33745,Electronics,260,5,658,Credit Card,48,0.0,Todd Davies,48,Male,0,2020-11-23,20:39:59
42420,Clothing,124,5,2184,PayPal,21,1.0,Louis Schultz,21,Male,0,2021-04-22,05:56:04
2557,Books,12,4,901,Credit Card,22,1.0,Natalie Krueger,22,Male,0,2022-03-17,10:30:26
41129,Books,363,3,4059,Credit Card,63,1.0,Kenneth Bailey Jr.,63,Female,0,2022-05-20,07:47:14
10666,Books,199,4,579,PayPal,33,0.0,Karen Cruz,33,Female,0,2021-05-09,17:37:13
25275,Books,473,3,2195,Cash,59,1.0,Ryan Schmitt Jr.,59,Female,0,2021-05-26,16:55:06
38023,Home,46,4,2688,Crypto,28,0.0,Teresa Benson,28,Female,0,2021-09-02,06:50:32
4595,Electronics,322,2,5120,PayPal,45,1.0,Scott Friedman,45,Male,0,2022-09-28,19:41:46
46084,Books,494,2,3785,PayPal,46,1.0,Tanya Johnson,46,Female,0,2022-04-21,17:48:55
24980,Electronics,87,1,1034,Credit Card,37,0.0,Marie Cohen MD,37,Male,0,2021-01-04,10:24:50
20360,Books,452,1,3285,Credit Card,39,1.0,Ronald Kelly,39,Female,0,2021-10-20,15:46:19
8729,Electronics,251,5,2086,Credit Card,69,0.0,Shawn Molina,69,Male,0,2021-11-18,07:37:32
28480,Books,146,1,4258,Credit Card,20,0.0,Margaret Rocha,20,Female,0,2020-04-20,20:59:10
44124,Books,343,1,1062,PayPal,26,1.0,Mario Compton,26,Male,0,2022-05-29,16:58:21
8376,Clothing,91,5,480,Credit Card,28,1.0,Justin Roy,28,Female,0,2022-09-16,16:48:06
27230,Electronics,314,1,699,PayPal,53,0.0,Dr. David Hernandez,53,Male,0,2020-01-28,07:13:25
9961,Clothing,363,5,2582,Crypto,38,1.0,Sue Craig,38,Female,0,2020-01-09,01:38:10
45181,Clothing,307,1,430,PayPal,45,1.0,Jordan Lozano,45,Female,0,2023-06-11,15:36:26
40450,Electronics,269,2,4518,Crypto,32,1.0,Leslie Lee,32,Female,0,2020-05-11,06:06:40
2254,Home,19,5,818,Cash,55,0.0,Melissa Owen,55,Male,0,2021-01-11,03:23:38
43764,Electronics,167,1,4962,PayPal,39,1.0,Robert Ferguson,39,Female,0,2022-07-12,06:28:41
5974,Books,34,1,2405,Credit Card,60,0.0,Carlos Burke,60,Male,0,2020-03-16,05:32:21
43462,Books,395,4,3311,PayPal,58,1.0,Andrew Mccoy,58,Male,0,2021-10-22,07:02:12
5562,Electronics,235,3,3556,Credit Card,50,1.0,Brian Bates,50,Male,0,2021-08-29,20:39:48
27448,Clothing,239,4,700,Credit Card,68,0.0,Erica Goodman,68,Female,0,2023-01-12,11:57:14
37051,Clothing,149,5,3737,Credit Card,37,0.0,David Hendricks,37,Male,0,2020-05-06,02:23:54
47989,Electronics,188,1,773,Credit Card,63,1.0,Ralph Hughes,63,Female,0,2021-08-02,18:41:34
37152,Books,345,5,705,PayPal,65,1.0,Dr. Christopher Jensen,65,Female,0,2020-01-29,04:37:50
33162,Home,252,3,1359,PayPal,36,0.0,Natasha Wells,36,Female,0,2023-01-12,10:43:53
42077,Home,412,2,927,Cash,40,0.0,Amanda Rodriguez,40,Female,0,2021-10-15,11:45:36
25659,Electronics,441,2,2198,Credit Card,23,0.0,Jackson Baker,23,Female,0,2021-02-19,16:32:19
37069,Books,264,2,4421,Credit Card,26,1.0,Damon Martin,26,Female,0,2022-08-23,08:15:14
20299,Home,368,3,2269,Credit Card,53,0.0,Rhonda Love,53,Female,0,2021-06-24,02:46:15
23407,Electronics,389,3,4610,Credit Card,58,0.0,Jessica Faulkner,58,Female,0,2023-05-30,05:13:24
38638,Books,31,2,3910,Cash,47,1.0,Dawn Bryant,47,Male,0,2023-03-25,11:57:37
12298,Books,429,3,876,Cash,45,0.0,Raymond Mays,45,Male,0,2020-09-27,16:21:04
9652,Clothing,181,3,1739,PayPal,24,1.0,Kyle Brooks,24,Female,0,2020-04-21,23:29:58
14873,Electronics,110,4,2697,Credit Card,29,0.0,Alvin Roberts,29,Male,0,2020-07-06,00:37:44
9880,Clothing,354,1,5014,Credit Card,49,1.0,Chad Crawford,49,Female,0,2020-10-14,14:26:23
17687,Electronics,88,2,3986,Cash,55,0.0,Ann Grant,55,Female,0,2021-10-24,19:06:21
676,Books,119,1,824,Credit Card,45,0.0,Janet Vaughan,45,Male,0,2023-06-22,22:47:01
46699,Clothing,283,2,435,PayPal,46,1.0,Jeffery Graves,46,Male,0,2021-09-20,08:41:27
6037,Home,321,4,3902,Cash,19,0.0,Randall Bright,19,Female,0,2020-12-28,02:01:14
15539,Home,385,5,1853,Credit Card,51,1.0,Courtney Reyes,51,Male,0,2022-07-26,01:47:45
13360,Clothing,310,3,626,Credit Card,34,0.0,Bryan Keller,34,Male,0,2020-08-13,20:08:25
44579,Books,52,1,2557,PayPal,60,0.0,Angela Lewis,60,Female,0,2021-01-22,07:45:34
14910,Clothing,87,2,2719,PayPal,64,0.0,Crystal Moyer,64,Male,0,2022-10-15,07:14:47
12155,Electronics,154,2,4769,Credit Card,55,0.0,Brandon Huber,55,Male,0,2020-10-12,09:32:20
46044,Clothing,40,1,857,Credit Card,63,0.0,Andrea Patel,63,Male,0,2021-03-04,15:31:33
32087,Books,412,2,2981,Credit Card,68,0.0,Joseph Kline,68,Female,0,2023-04-29,13:06:09
18410,Electronics,433,4,2412,PayPal,47,0.0,Michael Barrett,47,Male,0,2022-07-06,16:56:46
32717,Clothing,356,3,4124,Credit Card,28,1.0,Brian Brewer,28,Male,0,2022-05-13,13:26:15
12566,Books,147,1,1308,Cash,54,0.0,Melissa Boone,54,Female,0,2020-07-27,09:04:43
8841,Electronics,334,2,3828,Credit Card,35,1.0,Jason Avila,35,Male,0,2023-08-10,13:04:32
36670,Clothing,51,5,1691,Credit Card,47,0.0,Paul Richardson,47,Female,0,2022-05-12,16:40:46
10679,Electronics,481,5,899,Crypto,57,0.0,Madison Green,57,Female,0,2020-10-05,00:48:41
27801,Clothing,23,3,4946,Credit Card,69,1.0,Raymond Ortiz,69,Female,0,2023-06-28,22:16:53
57,Books,256,4,1194,PayPal,23,1.0,Spencer Duke,23,Female,0,2020-04-25,20:07:03
23235,Home,21,4,4831,PayPal,27,0.0,Isabella Chase,27,Male,0,2022-11-30,06:46:33
44019,Books,382,3,1927,Crypto,63,1.0,Douglas White,63,Female,0,2021-12-28,23:18:40
41524,Clothing,262,5,4573,Credit Card,41,1.0,Kyle Stout,41,Female,0,2020-10-24,12:20:30
18815,Books,393,2,4563,Crypto,30,1.0,Bobby Miller,30,Male,0,2022-10-19,07:23:19
26150,Electronics,58,1,3266,Cash,59,0.0,Michael Duran,59,Female,0,2021-03-22,22:10:29
27517,Books,288,4,2362,Credit Card,58,1.0,Debbie Merritt,58,Male,0,2023-01-22,18:50:20
5404,Books,222,5,1329,PayPal,41,0.0,Kristy Jenkins,41,Male,0,2022-08-20,14:05:34
15761,Electronics,141,5,3978,PayPal,45,1.0,Jacqueline Harris,45,Female,0,2023-04-01,23:05:47
24585,Home,477,5,1343,Credit Card,26,0.0,Robin Hensley,26,Male,0,2023-04-07,13:17:57
9566,Home,477,4,2813,PayPal,60,0.0,Peter Walsh,60,Female,0,2020-11-19,08:24:44
13275,Clothing,491,2,1395,Credit Card,22,0.0,Steven Sanchez,22,Female,0,2021-03-20,18:59:44
48714,Clothing,168,1,1041,Crypto,49,1.0,Amy Montoya,49,Male,0,2020-11-11,07:25:13
32758,Home,323,4,442,PayPal,53,0.0,Brandon Lindsey,53,Male,0,2022-04-22,19:28:40
8856,Books,428,4,4526,PayPal,23,1.0,Joshua Hill,23,Male,0,2020-05-24,22:24:48
17883,Books,466,4,3539,PayPal,27,1.0,Barry Thompson,27,Male,0,2022-11-29,03:35:48
39659,Books,390,5,3721,Cash,36,1.0,Stephen Sanchez,36,Male,0,2023-04-20,16:08:50
30268,Books,484,1,477,Credit Card,25,0.0,Jennifer Cole,25,Female,0,2022-04-20,05:35:26
19196,Books,126,5,3051,PayPal,69,1.0,Krista Ortega,69,Female,0,2021-11-30,03:17:26
14810,Home,148,1,4631,Credit Card,27,0.0,Mr. Brad Khan Jr.,27,Female,0,2022-11-29,22:25:59
14735,Books,115,4,4199,Cash,62,1.0,Brian Fox,62,Female,0,2021-03-29,00:58:30
25745,Books,409,5,1841,Credit Card,26,1.0,Rebecca Brock,26,Female,0,2022-02-20,01:31:09
49911,Home,83,3,4970,Credit Card,39,1.0,Philip Castro,39,Female,0,2021-09-25,10:20:06
35927,Books,88,5,3228,PayPal,51,1.0,Edward Foster,51,Female,0,2023-08-31,03:36:59
23063,Books,50,1,2593,PayPal,67,0.0,Charles Gardner,67,Male,0,2021-09-25,02:05:36
37711,Electronics,286,2,3047,Crypto,24,0.0,Derrick Roth,24,Female,0,2022-09-09,12:13:18
48695,Electronics,400,2,4172,PayPal,64,1.0,Keith Morales,64,Male,0,2021-08-10,04:38:55
36283,Home,229,1,2821,PayPal,31,0.0,Dennis Mcbride,31,Male,0,2020-09-11,01:02:27
40450,Electronics,269,2,4518,Crypto,32,1.0,Leslie Lee,32,Female,0,2020-05-11,06:06:40
1168,Electronics,348,3,1380,Credit Card,32,0.0,Jonathon Gonzalez,32,Female,0,2021-04-10,00:01:53
23340,Clothing,223,1,2269,PayPal,23,1.0,Nina Moss,23,Female,0,2022-04-25,12:39:23
32911,Clothing,365,3,1497,Credit Card,65,0.0,April Mills,65,Male,0,2023-06-05,11:49:16
25099,Electronics,22,1,4330,Cash,46,1.0,Tammy Adams,46,Female,0,2020-11-09,12:02:30
671,Clothing,405,5,2094,Cash,70,0.0,Suzanne Mathews,70,Male,0,2023-06-04,10:42:23
49798,Books,16,1,5291,PayPal,59,0.0,Joshua Harper,59,Male,0,2020-10-23,06:37:36
34496,Home,115,5,2737,PayPal,51,0.0,Alexa Lopez,51,Female,0,2023-06-06,00:51:58
10939,Books,283,2,1313,Crypto,57,1.0,Cheyenne Matthews,57,Male,0,2021-05-23,00:08:21
23787,Clothing,127,4,4505,Crypto,65,1.0,Mitchell Matthews,65,Male,0,2021-09-07,11:31:35
24276,Books,50,2,1002,Credit Card,23,1.0,John Hoover,23,Male,0,2022-09-15,15:05:42
9543,Home,418,4,3127,PayPal,25,1.0,Kayla Wood,25,Female,0,2020-02-27,08:43:02
2758,Books,162,1,4505,PayPal,58,0.0,Andrew Rice,58,Female,0,2021-04-05,07:08:31
3024,Books,298,4,4270,Cash,32,0.0,Jeffrey Petty,32,Male,0,2020-02-05,07:19:29
9279,Clothing,234,5,3925,Credit Card,34,1.0,Dennis Russo,34,Female,0,2023-08-18,18:37:53
30661,Clothing,77,2,2605,Cash,25,1.0,Alexis Leonard,25,Female,0,2020-11-06,10:22:56
33506,Clothing,38,4,3555,Cash,47,1.0,Mike Ward,47,Female,0,2021-01-28,03:14:07
43483,Electronics,95,1,3624,Credit Card,54,0.0,Diana Murray,54,Female,0,2022-11-30,22:06:32
16344,Books,262,3,2106,Credit Card,48,0.0,Kayla Davis,48,Female,0,2021-03-17,12:30:09
43309,Clothing,314,5,4010,Cash,70,1.0,Adrian Watts,70,Female,0,2022-05-15,06:32:26
33363,Electronics,265,2,919,Cash,53,1.0,Kendra Gould,53,Male,0,2022-05-23,03:01:08
20724,Clothing,391,2,3182,Cash,37,0.0,Donna Burnett,37,Male,0,2023-07-19,11:11:28
2185,Books,454,5,179,Cash,18,1.0,Brad Warren,18,Male,0,2021-08-20,11:30:47
4547,Books,172,2,3448,Credit Card,34,0.0,Danielle Morrison,34,Female,0,2023-08-01,05:25:17
28831,Books,322,5,649,Credit Card,36,0.0,Seth Wright,36,Male,0,2020-05-30,04:23:33
47510,Home,491,2,1417,Credit Card,18,1.0,Danielle Moore DDS,18,Male,0,2023-01-08,02:03:07
21282,Books,11,1,3073,Credit Card,54,0.0,Mariah Mcmahon,54,Female,0,2022-02-04,09:24:39
38359,Home,59,5,4799,Credit Card,23,0.0,James Maxwell,23,Female,0,2021-01-25,11:28:07
12723,Books,20,3,1162,PayPal,21,1.0,Dr. Samuel Hernandez,21,Male,0,2023-05-29,23:08:39
44124,Books,343,1,1062,PayPal,26,1.0,Mario Compton,26,Male,0,2022-05-29,16:58:21
25136,Home,100,4,1059,Credit Card,57,1.0,Todd Walker,57,Male,0,2023-02-05,18:33:15
23880,Home,419,1,1706,PayPal,56,1.0,Jordan Mcintyre,56,Male,0,2022-11-22,16:53:07
24867,Books,459,4,1664,Credit Card,69,0.0,Brian Newton,69,Female,0,2020-10-13,18:28:38
15548,Clothing,424,1,2403,Credit Card,55,1.0,Teresa Crawford,55,Female,0,2021-10-28,20:36:19
22578,Clothing,107,2,1653,Cash,45,1.0,Kathleen Harvey,45,Female,0,2020-02-24,06:51:48
48260,Clothing,196,2,1133,Credit Card,35,1.0,Alexander Atkinson,35,Male,0,2022-12-31,19:49:16
24334,Books,198,1,748,Cash,35,0.0,Casey Ross,35,Male,0,2023-07-15,06:01:54
27953,Home,315,5,533,Credit Card,29,1.0,Kenneth Oliver,29,Male,0,2022-12-10,06:57:50
26120,Electronics,90,4,4562,PayPal,37,0.0,Regina Crawford,37,Male,0,2021-07-29,20:29:59
31501,Clothing,459,1,952,Cash,37,1.0,Justin Chambers,37,Female,0,2021-12-19,06:00:54
6114,Books,440,4,4906,PayPal,58,0.0,Sherry Richardson,58,Female,0,2020-12-21,02:15:23
32586,Clothing,210,5,3582,Cash,63,1.0,Jonathan Delgado,63,Female,0,2022-03-24,01:32:42
30156,Home,386,1,5124,Cash,57,1.0,Wayne Nash,57,Male,0,2020-08-05,21:55:11
14046,Home,42,5,3501,Credit Card,31,0.0,Dorothy Wood,31,Male,0,2021-04-23,14:03:50
6659,Electronics,104,2,4736,Crypto,31,0.0,Beth Branch,31,Female,0,2021-01-22,17:21:04
24792,Clothing,416,5,3829,Credit Card,33,1.0,Misty Larson,33,Female,0,2021-10-19,11:15:59
37341,Clothing,90,3,4837,PayPal,57,1.0,Randy Cook,57,Female,0,2023-05-24,02:07:58
45924,Clothing,317,4,1128,Cash,62,1.0,Rachel Gardner,62,Male,0,2022-09-10,10:04:50
19574,Electronics,307,5,5104,Credit Card,41,1.0,Richard Clarke,41,Male,0,2021-04-22,06:37:21
11259,Electronics,242,4,1407,Cash,64,1.0,Kristy Perez,64,Male,0,2021-04-21,13:36:17
20205,Books,45,5,5293,Credit Card,68,0.0,Cindy Mcmahon,68,Male,0,2022-11-19,08:23:43
38826,Clothing,447,3,5026,Cash,19,0.0,Michelle Beck DDS,19,Male,0,2020-01-17,17:26:16
30902,Home,434,1,2667,Credit Card,27,1.0,Kathleen Ayers,27,Female,0,2020-07-22,17:00:11
31411,Clothing,267,5,3976,Crypto,22,1.0,Jessica Weber,22,Male,0,2022-03-12,16:55:39
44665,Books,192,2,1889,Cash,59,1.0,David Keith,59,Female,0,2021-07-31,13:41:52
13222,Books,177,2,4554,Credit Card,34,0.0,Sydney Elliott,34,Female,0,2021-04-06,14:27:18
25378,Home,344,1,1755,Cash,51,0.0,Katherine Smith,51,Female,0,2023-06-17,09:44:25
37624,Clothing,373,2,2518,Credit Card,33,1.0,Caitlin Johnston,33,Male,0,2020-05-24,03:04:10
24105,Home,328,1,3966,Credit Card,44,0.0,Alexander Thomas,44,Female,0,2020-08-17,21:08:51
39082,Clothing,310,4,1480,Credit Card,58,0.0,Jennifer Hooper,58,Male,0,2021-03-11,15:18:08
1514,Electronics,176,1,2018,PayPal,32,0.0,Sarah Bishop,32,Male,0,2023-01-01,18:10:27
5835,Clothing,185,4,2000,Cash,18,1.0,Tyler Garrett,18,Female,0,2020-01-11,06:05:28
44502,Clothing,416,1,1990,Crypto,53,1.0,Richard Martinez,53,Male,0,2022-12-14,13:20:07
43763,Home,112,4,2539,Credit Card,44,1.0,Melanie Mosley,44,Female,0,2021-01-01,23:13:58
42166,Clothing,20,5,2797,PayPal,55,1.0,Justin Lopez,55,Female,0,2021-04-29,16:52:34
20715,Electronics,142,3,5076,Cash,41,1.0,Miranda Perkins,41,Female,0,2021-05-04,02:58:24
30628,Electronics,245,1,3116,Credit Card,43,1.0,Lee Adams,43,Male,0,2021-11-02,11:06:51
17334,Home,290,5,2922,Credit Card,59,0.0,Mr. Daniel Taylor,59,Female,0,2020-05-20,18:08:13
17903,Clothing,455,5,4059,PayPal,53,0.0,Dale Barnett,53,Male,0,2020-08-11,06:52:17
8030,Books,422,3,3387,Credit Card,34,0.0,Alexander Bennett,34,Female,0,2022-11-20,09:16:26
43250,Home,359,4,4620,Crypto,56,1.0,Devin Ware,56,Male,0,2021-01-23,18:45:03
8452,Clothing,153,2,1983,Cash,45,1.0,Kathleen Fox,45,Female,0,2022-05-06,14:57:18
14216,Books,67,3,3067,PayPal,51,1.0,Dr. William Ford,51,Female,0,2021-02-23,10:55:23
31040,Home,188,4,445,Credit Card,44,0.0,Samantha Alvarado,44,Male,0,2023-03-07,19:31:18
16034,Electronics,309,5,285,Cash,46,0.0,Emily Hill,46,Female,0,2023-02-18,04:46:04
17287,Books,42,5,2668,Credit Card,48,0.0,Katrina Robinson,48,Female,0,2020-07-27,03:36:14
32957,Electronics,146,1,513,Crypto,46,0.0,Kenneth Flores,46,Male,0,2023-06-08,06:36:33
42229,Home,247,3,2449,Credit Card,67,1.0,Michelle Fox,67,Female,0,2023-08-06,17:21:23
16380,Clothing,371,3,3702,PayPal,48,1.0,Mark Carter,48,Female,0,2023-07-27,19:14:32
31737,Clothing,190,2,3132,PayPal,22,1.0,Catherine James,22,Male,0,2021-11-16,09:34:53
19121,Electronics,52,2,4183,PayPal,50,0.0,Joel Wells,50,Female,0,2020-08-20,00:32:42
30931,Home,211,4,1692,Credit Card,43,1.0,Hannah George,43,Female,0,2023-05-05,02:39:37
32563,Books,115,4,3555,Cash,44,1.0,Nathaniel Kaiser,44,Male,0,2021-06-09,11:13:08
17225,Electronics,413,1,308,Crypto,37,1.0,Eduardo Mata,37,Male,0,2021-05-18,01:48:23
47699,Home,496,3,2392,Cash,23,1.0,Brett Hampton,23,Male,0,2022-09-17,08:35:49
43462,Books,395,4,3311,PayPal,58,1.0,Andrew Mccoy,58,Male,0,2021-10-22,07:02:12
41525,Books,252,2,4364,Cash,28,1.0,Casey Johnson MD,28,Male,0,2022-03-08,18:15:41
28839,Home,127,4,4828,Cash,29,1.0,Michele Wright,29,Female,0,2020-05-27,08:10:34
32061,Clothing,214,2,2991,Crypto,42,1.0,Calvin Shaffer,42,Male,0,2020-12-20,10:03:16
21001,Clothing,295,3,3784,Credit Card,52,1.0,Stacy Duke,52,Male,0,2020-03-11,12:22:47
11101,Books,391,4,1872,Credit Card,51,1.0,Michael Long,51,Female,0,2021-03-02,11:48:25
38858,Home,261,5,468,Cash,32,0.0,Erica Wade,32,Female,0,2021-10-18,10:30:15
2930,Electronics,476,4,1945,Crypto,66,0.0,Ricky Keller,66,Female,0,2020-06-01,12:00:08
28082,Home,430,2,2502,PayPal,51,1.0,Ruben Ferguson,51,Male,0,2021-06-04,21:11:45
38490,Clothing,440,2,3405,Crypto,26,0.0,Susan Sosa,26,Male,0,2020-07-16,15:59:45
33034,Books,288,2,3105,Credit Card,44,1.0,Lisa Pena,44,Male,0,2021-03-18,05:55:59
